id;name;barrier;tariffType;tariffGroupId;tariffGroupName;tariffGroupRushHourStart;tariffGroupRushHourEnd;tariffGroupTaxName;tariffGroupTaxRateLow;tariffGroupTaxRateLow;geometryType;geometryLatitude;geometryLongitude
dyis3r569v;Vogts gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.932157261206505;10.762500266678444
dyis3r569v;Vogts gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.932157261206505;10.762500266678444
dyis3r569v;Vogts gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.932157261206505;10.762500266678444
dyis3r569v;Vogts gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.932157261206505;10.762500266678444
dyis3r569v;Vogts gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.932157261206505;10.762500266678444
dyis3r569v;Vogts gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.932157261206505;10.762500266678444
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.93270167511492;10.760178272424355
5vqs84e2hls;Sandakerveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.93270167511492;10.760178272424355
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.93338339361597;10.759137369957898
36y9p7tw77h;Myhrens verksted;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.93338339361597;10.759137369957898
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.9348173175071;10.74976097301635
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.93687888494757;10.748133459246787
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.9348173175071;10.74976097301635
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.9348173175071;10.74976097301635
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.93687888494757;10.748133459246787
57mqoqp2w1s;Uelands gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.9348173175071;10.74976097301635
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.93687888494757;10.748133459246787
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.93687888494757;10.748133459246787
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.93992671648205;10.746485647310578
k8dofv8h5ed;Kierschows gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.93687888494757;10.748133459246787
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.93992671648205;10.746485647310578
2t1l1kbcnln;Tåsenveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.93992671648205;10.746485647310578
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.9366126536051;10.731499930782547
yc3eikmxy8k;Sognsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.9366126536051;10.731499930782547
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.93578261078102;10.725348915088261
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.93578261078102;10.725348915088261
9t7then1ik;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.93524114338472;10.714974221118155
bcvesxj0c5u;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.93578261078102;10.725348915088261
9t7then1ik;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.93524114338472;10.714974221118155
9t7then1ik;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.93524114338472;10.714974221118155
9t7then1ik;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.93524114338472;10.714974221118155
9t7then1ik;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.93524114338472;10.714974221118155
9t7then1ik;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.93524114338472;10.714974221118155
