index;id;name;barrier;tariffType;tariffGroupId;tariffGroupName;tariffGroupRushHourStart;tariffGroupRushHourEnd;tariffGroupTaxName;tariffGroupTaxRateLow;tariffGroupTaxRateLow;geometryType;geometryLatitude;geometryLongitude
1451;0b6vf8se9np;Sognsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.9366126536051;10.731499930782547
1452;0b6vf8se9np;Sognsveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.9366126536051;10.731499930782547
1453;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.93578261078102;10.725348915088261
1454;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.93578261078102;10.725348915088261
1455;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.93578261078102;10.725348915088261
1456;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.93578261078102;10.725348915088261
1457;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.93578261078102;10.725348915088261
1458;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.93578261078102;10.725348915088261
1459;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.93578261078102;10.725348915088261
1460;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.93578261078102;10.725348915088261
1461;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.93578261078102;10.725348915088261
1462;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.93578261078102;10.725348915088261
1463;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.93578261078102;10.725348915088261
1464;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.93578261078102;10.725348915088261
1465;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.93578261078102;10.725348915088261
1466;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.93578261078102;10.725348915088261
1467;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93578261078102;10.725348915088261
1468;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.93578261078102;10.725348915088261
1469;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.93578261078102;10.725348915088261
1470;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.93578261078102;10.725348915088261
1471;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.93578261078102;10.725348915088261
1472;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.93578261078102;10.725348915088261
1473;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.93578261078102;10.725348915088261
1474;bqi359sil6l;Blindernveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.93578261078102;10.725348915088261
1475;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.93524114338472;10.714974221118155
1476;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.93524114338472;10.714974221118155
1477;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.93524114338472;10.714974221118155
1478;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.93524114338472;10.714974221118155
1479;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.93524114338472;10.714974221118155
1480;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.93524114338472;10.714974221118155
1481;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.93524114338472;10.714974221118155
1482;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.93524114338472;10.714974221118155
1483;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.93524114338472;10.714974221118155
1484;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.93524114338472;10.714974221118155
1485;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.93524114338472;10.714974221118155
1486;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.93524114338472;10.714974221118155
1487;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.93524114338472;10.714974221118155
1488;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.93524114338472;10.714974221118155
1489;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.93524114338472;10.714974221118155
1490;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.93524114338472;10.714974221118155
1491;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.93524114338472;10.714974221118155
1492;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.93524114338472;10.714974221118155
1493;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.93524114338472;10.714974221118155
1494;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.93524114338472;10.714974221118155
1495;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.93524114338472;10.714974221118155
1496;5gw6p61glo;Suhms gate;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.93524114338472;10.714974221118155
1497;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.933246790658536;10.710847674626507
1498;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.933246790658536;10.710847674626507
1499;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.933246790658536;10.710847674626507
1500;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.933246790658536;10.710847674626507
1501;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.933246790658536;10.710847674626507
1502;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.933246790658536;10.710847674626507
1503;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.933246790658536;10.710847674626507
1504;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.933246790658536;10.710847674626507
1505;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.933246790658536;10.710847674626507
1506;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.933246790658536;10.710847674626507
1507;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.933246790658536;10.710847674626507
1508;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.933246790658536;10.710847674626507
1509;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.933246790658536;10.710847674626507
1510;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.933246790658536;10.710847674626507
1511;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.933246790658536;10.710847674626507
1512;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.933246790658536;10.710847674626507
1513;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.933246790658536;10.710847674626507
1514;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.933246790658536;10.710847674626507
1515;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.933246790658536;10.710847674626507
1516;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.933246790658536;10.710847674626507
1517;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.933246790658536;10.710847674626507
1518;kzs4blt64eh;Apalveien;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.933246790658536;10.710847674626507
1519;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;19;23;Point;59.91745715636358;10.68705884086421
1520;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;17;21;Point;59.91745715636358;10.68705884086421
1521;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;19;23;Point;59.91745715636358;10.68705884086421
1522;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;17;21;Point;59.91745715636358;10.68705884086421
1523;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;17;21;Point;59.91745715636358;10.68705884086421
1524;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;4;8;Point;59.91745715636358;10.68705884086421
1525;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.91745715636358;10.68705884086421
1526;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;19;23;Point;59.91745715636358;10.68705884086421
1527;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;17;21;Point;59.91745715636358;10.68705884086421
1528;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;19;23;Point;59.91745715636358;10.68705884086421
1529;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;17;21;Point;59.91745715636358;10.68705884086421
1530;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;17;21;Point;59.91745715636358;10.68705884086421
1531;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;4;8;Point;59.91745715636358;10.68705884086421
1532;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.91745715636358;10.68705884086421
1533;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.91745715636358;10.68705884086421
1534;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.91745715636358;10.68705884086421
1535;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.91745715636358;10.68705884086421
1536;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.91745715636358;10.68705884086421
1537;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.91745715636358;10.68705884086421
1538;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.91745715636358;10.68705884086421
1539;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.91745715636358;10.68705884086421
1540;ybj129wcrn7;Dronning Blancas vei;Indre ring;Toveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.91745715636358;10.68705884086421
1541;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.83551075723972;10.778731900000025
1542;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.83551075723972;10.778731900000025
1543;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.83551075723972;10.778731900000025
1544;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.83551075723972;10.778731900000025
1545;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.83551075723972;10.778731900000025
1546;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.83551075723972;10.778731900000025
1547;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.83551075723972;10.778731900000025
1548;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.83551075723972;10.778731900000025
1549;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.83551075723972;10.778731900000025
1550;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.83551075723972;10.778731900000025
1551;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.83551075723972;10.778731900000025
1552;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.83551075723972;10.778731900000025
1553;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.83551075723972;10.778731900000025
1555;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.83551075723972;10.778731900000025
1554;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.83551075723972;10.778731900000025
1556;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.83551075723972;10.778731900000025
1557;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.83551075723972;10.778731900000025
1558;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.83551075723972;10.778731900000025
1559;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.83551075723972;10.778731900000025
1560;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.83551075723972;10.778731900000025
1561;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.83551075723972;10.778731900000025
1562;ub9ho9b6d9;E18 Fiskevollbukta;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.83551075723972;10.778731900000025
1563;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.97605718444771;10.927572703469878
1564;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.97605718444771;10.927572703469878
1565;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.97605718444771;10.927572703469878
1566;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.97605718444771;10.927572703469878
1569;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.97605718444771;10.927572703469878
1570;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.97605718444771;10.927572703469878
1568;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.97605718444771;10.927572703469878
1571;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.97605718444771;10.927572703469878
1572;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.97605718444771;10.927572703469878
1573;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.97605718444771;10.927572703469878
1574;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.97605718444771;10.927572703469878
1575;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.97605718444771;10.927572703469878
1567;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.97605718444771;10.927572703469878
1576;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.97605718444771;10.927572703469878
1577;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.97605718444771;10.927572703469878
1578;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.97605718444771;10.927572703469878
1580;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.97605718444771;10.927572703469878
1581;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.97605718444771;10.927572703469878
1582;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.97605718444771;10.927572703469878
1583;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.97605718444771;10.927572703469878
1579;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.97605718444771;10.927572703469878
1584;4ni8912x67b;Rv4 Skillebekk;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.97605718444771;10.927572703469878
1585;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.94947008106835;10.942545048791317
1586;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.94947008106835;10.942545048791317
1587;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid diesel;25;31;Point;59.94947008106835;10.942545048791317
1588;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hybrid bensin;21;28;Point;59.94947008106835;10.942545048791317
1589;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Ladbar hybrid;21;28;Point;59.94947008106835;10.942545048791317
1590;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Elbil;5;10;Point;59.94947008106835;10.942545048791317
1591;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Hydrogen;0;0;Point;59.94947008106835;10.942545048791317
1592;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Diesel;25;31;Point;59.94947008106835;10.942545048791317
1593;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Bensin;21;28;Point;59.94947008106835;10.942545048791317
1594;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid diesel;25;31;Point;59.94947008106835;10.942545048791317
1595;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hybrid bensin;21;28;Point;59.94947008106835;10.942545048791317
1596;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Ladbar hybrid;21;28;Point;59.94947008106835;10.942545048791317
1597;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Elbil;5;10;Point;59.94947008106835;10.942545048791317
1598;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;1;Takstgruppe 1;15:00;17:00;Hydrogen;0;0;Point;59.94947008106835;10.942545048791317
1599;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro V og eldre;86;101;Point;59.94947008106835;10.942545048791317
1600;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Euro VI;53;69;Point;59.94947008106835;10.942545048791317
1601;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Nullutslipp;0;0;Point;59.94947008106835;10.942545048791317
1602;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;2;Takstgruppe 2;06:30;09:00;Andre;0;0;Point;59.94947008106835;10.942545048791317
1603;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro V og eldre;86;101;Point;59.94947008106835;10.942545048791317
1604;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Euro VI;53;69;Point;59.94947008106835;10.942545048791317
1605;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Nullutslipp;0;0;Point;59.94947008106835;10.942545048791317
1606;0v4paj7q35j;Rv163 Stovner;Bygrensen;Enveis-betaling;2;Takstgruppe 2;15:00;17:00;Andre;0;0;Point;59.94947008106835;10.942545048791317
1608;35omm3h003d;Høybråtenveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Bensin;21;28;Point;59.94485167584175;10.943306541551237
1607;35omm3h003d;Høybråtenveien;Bygrensen;Enveis-betaling;1;Takstgruppe 1;06:30;09:00;Diesel;25;31;Point;59.94485167584175;10.943306541551237
